Id,Prediction
13883,4760824.648
13884,2727265.56
13885,4439792.403
13886,5006806.388
13887,5708295.107
13888,4772458.826
13889,3488863.263
13890,4939477.597
13891,4906148.364
13892,5353102.486
13893,9795920.73
13894,5104782.802
13895,3442127.07
13896,2449294.067
13897,5399363.037
13898,1756858.771
13899,2478203.226
13900,4879406.679
13901,3650673.336
13902,6119796.074
13903,2668009.505
13904,5283431.64
13905,2967484.966
13906,4596992.967
13907,4454103.281
13908,4438502.604
13909,6139189.28
13910,4010452.405
13911,5522924.411
13912,4808146.176
13913,4606294.562
13914,3349150.195
13915,7626892.571
13916,4339741.723
13917,5205489.626
13918,3355382.049
13919,3851293.366
13920,5185328.825
13921,5110492.566
13922,8684104.303
13923,4599274.976
13924,4627866.245
13925,4249361.851
13926,6033443.353
13927,11866643.66
13928,3134554.471
13929,5101591.952
13930,3342654.021
13931,6193421.137
13932,3072359.019
13933,5152571.502
13934,5656143.188
13935,3397632.591
13936,5110492.566
13937,4900366.676
13938,3840448.471
13939,6705759.398
13940,4492117.428
13941,4470085.231
13942,3954505.48
13943,2640913.362
13944,5205489.626
13945,4914154.371
13946,5497932.944
13947,3567289.259
13948,4459259.9
13949,6384467.69
13950,1592709.163
13951,4408990.384
13952,4750639.231
13953,8030046.624
13954,4608083.473
13955,2823595.492
13956,2580271.901
13957,4596992.967
13958,4418236.441
13959,2786473.905
13960,4804342.826
13961,9903757.754
13962,5063844.112
13963,4815027.221
13964,3092926.822
13965,5523944.216
13966,4285837.113
13967,6239431.268
13968,3834795.394
13969,3277890.457
13970,5763671.723
13971,5545084.843
13972,3066022.118
13973,3550125.992
13974,5210023.206
13975,6339200.699
13976,3683695.835
13977,7074936.827
13978,3658893.211
13979,4741025.495
13980,3710710.196
13981,3124091.241
13982,6430719.416
13983,5235361.588
13984,3872726.428
13985,4339197.933
13986,5190523.204
13987,4319573.726
13988,5479638.707
13989,5072964.918
13990,3799805.581
13991,3989620.768
13992,6448238.062
13993,6867405.804
13994,4753398.92
13995,4895851.325
13996,5342734.657
13997,4145543.013
13998,4776192.064
13999,3737321.606
14000,5494866.084
14001,3193169.275
14002,3128419.027
14003,3502305.188
14004,4418386.163
14005,2354260.133
14006,3481258.331
14007,6701119.718
14008,4091456.175
14009,3370338.932
14010,4935399.637
14011,3978545.607
14012,4691051.791
14013,4289978.306
14014,6390665.146
14015,5986976.03
14016,5371039.718
14017,5077090.486
14018,6980581.98
14019,8393047.305
14020,3366376.114
14021,1752704.397
14022,4700867.839
14023,3502839.787
14024,2938678.656
14025,5683301.304
14026,4935265.03
14027,4153151.872
14028,4312360.808
14029,4472801.731
14030,4034879.177
14031,6092697.538
14032,3923942.792
14033,5031847.631
14034,5356654.603
14035,7719304.911
14036,6058666.841
14037,5969981.993
14038,4931303.128
14039,8948355.782
14040,5148461.453
14041,4223733.435
14042,2837397.525
14043,5314225.021
14044,4207304.741
14045,4915349.601
14046,1415988.651
14047,6787136.281
14048,4504558.485
14049,3818055.205
14050,2824962.208
14051,5635702.975
14052,6297854.552
14053,3567289.259
14054,2492537.158
14055,3134883.497
14056,3104601.748
14057,5776721.607
14058,4741358.097
14059,4697502.13
14060,6064272.875
14061,4712849.074
14062,3591106.537
14063,6311691.977
14064,5234384.256
14065,4482342.731
14066,3454326.249
14067,4287454.538
14068,5079701.534
14069,5908076.119
14070,7345236.349
14071,5871914.821
14072,5302142.039
14073,4244226.21
14074,4354257.911
14075,4031057.543
14076,5581761.117
14077,1830300.672
14078,4742082.709
14079,4719524.557
14080,6606097.065
14081,5644651.072
14082,6269035.262
14083,2865241.693
14084,4574543.96
14085,6059170.626
14086,3577165.159
14087,2844432.278
14088,2259798.532
14089,5685761.364
14090,4357470.305
14091,2623741.265
14092,4933920.443
14093,5099322.669
14094,5563967.497
14095,5111238.464
14096,3852283.05
14097,4095654.315
14098,4887132.992
14099,3840865.44
14100,4596992.967
14101,1932433.173
14102,5770657.259
14103,7304459.706
14104,3628908.554
14105,6246754.89
14106,5543108.45
14107,5657456.527
14108,2741432.235
14109,4500639.872
14110,5346440.161
14111,5226348.672
14112,4855873.716
14113,2208205.342
14114,4401367.029
14115,2938678.656
14116,5472874.971
14117,3220525.711
14118,4035559.711
14119,4583806.013
14120,3943545.116
14121,3388121.357
14122,5215320.415
14123,3389877.023
14124,5541795.111
14125,4810420.556
14126,4408990.384
14127,4401367.029
14128,5398058.168
14129,5426363.946
14130,6557755.231
14131,3223288.242
14132,5470856.906
14133,2277409.536
14134,3285972.528
14135,3806704.185
14136,2997923.052
14137,4816870.895
14138,5933382.534
14139,3615076.593
14140,6267691.45
14141,4068402.983
14142,6329589.762
14143,4530212.517
14144,5882138.19
14145,5352313.744
14146,4853257.525
14147,3601615.387
14148,2905588.321
14149,4789506.291
14150,2427868.908
14151,5926678.71
14152,4154573.483
14153,5429885.393
14154,4839102.898
14155,4428087.158
14156,5183723.355
14157,6486423.669
14158,5041230.549
14159,4614317.637
14160,4887132.992
14161,5068338.441
14162,4694564.45
14163,1756669.538
14164,5038297.97
14165,4855873.716
14166,3891460.533
14167,2979354.309
14168,3807381.467
14169,4453394.36
14170,4285271.957
14171,5309946.379
14172,5086151.873
14173,5694648.531
14174,3340759.809
14175,3751370.11
14176,4322176.348
14177,5708401.21
14178,2953213.753
14179,5773664.261
14180,5452842.245
14181,4849824.858
14182,5057560.887
14183,4560062.952
14184,3871578.126
14185,5605970.889
14186,4839654.191
14187,3615181.131
14188,2340452.102
14189,6085748.223
14190,4267395.057
14191,16522665.64
14192,4069368.178
14193,2639557.384
14194,4548763.084
14195,5012258.336
14196,4603443.306
14197,6536311.652
14198,7893047.854
14199,4265689.756
14200,4714855.085
14201,5069004.575
14202,3335192.155
14203,2610040.352
14204,4741426.232
14205,5144721.179
14206,5972504.128
14207,5612540.304
14208,3021678.528
14209,3674766.934
14210,5814672.967
14211,5324666.052
14212,5237026.555
14213,5499528.361
14214,5655744.311
14215,3143141.972
14216,3220525.711
14217,4760824.648
14218,5005746.132
14219,5702942.543
14220,6650878.177
14221,4410970.479
14222,4205257.459
14223,5848087.383
14224,5076522.364
14225,3422135.425
14226,5177888.588
14227,6794274.677
14228,3871578.126
14229,4333741.385
14230,5237316.851
14231,3422170.438
14232,4240818.391
14233,5449135.957
14234,4357470.305
14235,5177273.016
14236,4903909.586
14237,4653918.157
14238,3981937.134
14239,6202939.417
14240,5906533.866
14241,3502305.188
14242,3271701.315
14243,5639508.592
14244,4650586.463
14245,5205489.626
14246,6896612.192
14247,4352236.319
14248,2418492.182
14249,6041777.371
14250,4890722.631
14251,5426708.378
14252,4989747.114
14253,4911473.685
14254,5159423.844
14255,2563374.838
14256,4313653.436
14257,4918354.949
14258,3376334.004
14259,4579866.863
14260,5840423.426
14261,10040648.22
14262,3854650.325
14263,3680627.948
14264,3529209.892
14265,5645829.287
14266,3840865.44
14267,4471992.721
14268,4109934.596
14269,2938678.656
14270,5869799.15
14271,5078204.961
14272,4349770.673
14273,2680467.238
14274,5568156.205
14275,3902762.085
14276,3330100.274
14277,5366423.144
14278,7837274.071
14279,5676132.3
14280,2848015.774
14281,6035985.331
14282,4879701.154
14283,5123679.521
14284,4217970.578
14285,9574088.729
14286,4879701.154
14287,6154059.388
14288,6013040.757
14289,3294087.585
14290,657146.733
14291,3502305.188
14292,4776182.216
14293,4531243.88
14294,6192891.267
14295,5012545.981
14296,3881541.093
14297,5576462.06
14298,4322224.588
14299,4009783.965
14300,8622997.187
14301,8008934.714
14302,4678946.378
14303,5404508.507
14304,5287318.707
14305,2917387.514
14306,4357430.897
14307,4486042.192
14308,3615181.131
14309,5172987.994
14310,2151514.192
14311,2854238.212
14312,4551469.275
14313,5873723.65
14314,4763418.388
14315,5009439.437
14316,6482496.666
14317,4459551.543
14318,5764136.054
14319,4429285.473
14320,5425367.553
14321,3422135.425
14322,4644342.662
14323,4877280.105
14324,3591106.537
14325,6808856.043
14326,3462683.629
14327,4651709.952
14328,4766457.059
14329,6383112.594
14330,2969391.343
14331,3379951.007
14332,3681386.023
14333,4420085.999
14334,2811834.254
14335,3386448.804
14336,3921340.409
14337,4199840.554
14338,4530958.415
14339,3964189.66
14340,4887132.992
14341,8170539.161
14342,6003316.075
14343,4543696.395
14344,5862289.237
14345,3705460.617
14346,2917457.664
14347,5249172.65
14348,5086151.873
14349,4429655.906
14350,7985948.676
14351,3961615.653
14352,3030662.633
14353,3926035.572
14354,6329546.063
14355,8733421.02
14356,2673749.029
14357,4900366.676
14358,3637690.53
14359,4615905.067
14360,7017383.696
14361,4171933.167
14362,3805373.235
14363,5150658.676
14364,5384576.756
14365,6333850.451
14366,3975798.99
14367,5805108.846
14368,3511656.836
14369,4656746.507
14370,3809775.775
14371,2470586.273
14372,5455730.563
14373,5398058.168
14374,5476425.957
14375,5216560.691
14376,4694564.45
14377,4773135.739
14378,3552020.753
14379,5130448.32
14380,6294519.483
14381,5854107.521
14382,5199182.592
14383,6262363.546
14384,2766089.536
14385,3648531.343
14386,3095780.424
14387,3961857.612
14388,3637690.53
14389,4494441.622
14390,3307173.538
14391,3200001.288
14392,5302714.992
14393,2162409.682
14394,3629764.708
14395,5839698.814
14396,3999586.815
14397,2783117.833
14398,4009836.551
14399,3366109.137
14400,5605970.889
14401,3185730.075
14402,2588249.061
14403,1143689.496
14404,3352177.42
14405,7219153.071
14406,4603443.306
14407,5111238.464
14408,5277407.076
14409,2132150.602
14410,3369090.165
14411,4681721.8
14412,3805632.258
14413,4027019.822
14414,4663133.479
14415,10327374.09
14416,5345214.588
14417,3542748.211
14418,3823622.859
14419,6164792.063
14420,4639532.977
14421,3840865.44
14422,6705759.398
14423,4239143.317
14424,5060399.884
14425,2910737.871
14426,2716295.729
14427,3107198.035
14428,3392074.287
14429,2902734.718
14430,2905588.321
14431,2778441.164
14432,6395528.887
14433,5662544.16
14434,4611009.724
14435,4542339.216
14436,4008265.272
14437,7452801.959
14438,3945086.303
14439,4778879.974
14440,4111203.813
14441,6685812.624
14442,6475216.805
14443,4615933.249
14444,4961515.063
14445,3107198.035
14446,5142711.546
14447,4114057.415
14448,5580369.305
14449,3899180.545
14450,3649303.877
14451,5785769.674
14452,5285802.553
14453,5316248.063
14454,4354357.337
14455,4623821.131
14456,3844807.207
14457,5117292.414
14458,4766431.651
14459,3805373.235
14460,4120399.096
14461,5880067.714
14462,5187974.374
14463,4893583.331
14464,3996541.013
14465,5883649.669
14466,4411441.75
14467,3566444.118
14468,3276531.681
14469,5641055.035
14470,6259552.417
14471,5442845.285
14472,6146279.788
14473,3095780.424
14474,4864328.53
14475,5060399.884
14476,4785685.593
14477,4042427.952
14478,1422788.499
14479,5111238.464
14480,5622453.935
14481,4235520.86
14482,4596992.967
14483,3884440.084
14484,4694939.552
14485,3247362.836
14486,2703190.966
14487,2960412.078
14488,5616714.342
14489,5871914.821
14490,5047685.989
14491,4743292.74
14492,4721578.093
14493,5158346.469
14494,4951100.67
14495,4344488.612
14496,5429885.393
14497,4274807.581
14498,2186990.408
14499,4345223.988
14500,5770551.483
14501,2373982.363
14502,2387315.934
14503,5698194.837
14504,5361593.545
14505,1988605.453
14506,4612131.709
14507,4141460.585
14508,4877050.292
14509,5353477.588
14510,4340206.552
14511,3109507.847
14512,4845439.132
14513,6194937.369
14514,3908902.376
14515,3310805.197
14516,3712026.191
14517,3398837.64
14518,5650138.423
14519,3331234.961
14520,5100102.286
14521,4462765.136
14522,3550125.992
14523,5018996.32
14524,3671181.097
14525,6389747.247
14526,2865241.693
14527,3064976.642
14528,7324438.115
14529,5742852.898
14530,6416406.454
14531,3497290.953
14532,3427929.027
14533,4404424.425
14534,2962301.517
14535,3921011.709
14536,5823405.315
14537,4190065.688
14538,5358154.077
14539,2546940.411
14540,3230258.06
14541,8864312.964
14542,3520781.648
14543,10220391.33
14544,3816790.845
14545,3925958.359
14546,3840865.44
14547,5158346.469
14548,4064732.361
14549,5540381.669
14550,13744966.24
14551,3120459.668
14552,6906938.448
14553,5450673.968
14554,4413050.729
14555,4620414.591
14556,5683403.206
14557,3235493.493
14558,3424989.028
14559,5640679.933
14560,4365566.482
14561,7052568.371
14562,4556445.39
14563,2165549.161
14564,4474890.942
14565,3158958.091
14566,4692072.441
14567,4738646.302
14568,5454162.853
14569,4485109.009
14570,5662263.591
14571,3384038.408
14572,3840865.44
14573,4501128.986
14574,4171829.267
14575,5964825.333
14576,6859084.545
14577,4591002.25
14578,5822533.072
14579,4460592.358
14580,4114284.401
14581,4216470.129
14582,2966941.176
14583,4961960.636
14584,2340136.918
14585,4496941.718
14586,2144077.598
14587,3511656.836
14588,4888105.762
14589,4212488.995
14590,4030586.271
14591,6844563.51
14592,5151521.027
14593,5820420.151
14594,8985528.343
14595,4065178.288
14596,10052718.38
14597,8157760.826
14598,7318575.907
14599,4255131.259
14600,3200001.288
14601,4190216.819
14602,2343024.012
14603,4586319.339
14604,5691166.884
14605,3486525.552
14606,6517587.355
14607,4955524.345
14608,4688491.385
14609,3583844.097
14610,5244009.84
14611,6668344.036
14612,2048490.252
14613,5271225.357
14614,5350646.678
14615,7427534.76
14616,7877398.926
14617,3233737.018
14618,5376291.897
14619,3999873.585
14620,5571034.676
14621,4301395.916
14622,5690760.769
14623,8765506.909
14624,3682529.056
14625,14442094.04
14626,5941499.669
14627,3928694.759
14628,1990023.405
14629,5497789.332
14630,10864120.71
14631,5038297.97
14632,5013858.978
14633,3576835.324
14634,6828991.408
14635,3330100.274
14636,3086335.039
14637,1318872.09
14638,3194078.078
14639,4596949.648
14640,4963919.26
14641,4998453.534
14642,4830262.105
14643,4706565.371
14644,4716913.064
14645,5133041.947
14646,6037864.798
14647,5351472.887
14648,2163639.029
14649,2933515.742
14650,5763671.723
14651,5199374.931
14652,5241396.727
14653,5271630.271
14654,5497177.32
14655,5881879.19
14656,2878219.176
14657,3483060.04
14658,2588249.061
14659,4214418.461
14660,5480616.782
14661,5420028.559
14662,5598861.874
14663,5103498.26
14664,5897774.97
14665,4927223.217
14666,3307193.52
14667,3898504.527
14668,3510641.774
14669,3852283.05
14670,5477739.296
14671,3247362.836
14672,3582776.352
14673,4205780.647
14674,4425000.284
14675,5202451.715
14676,3235493.493
14677,5598861.874
14678,5188083.286
14679,4928652.267
14680,3932206.905
14681,6564740.766
14682,2747257.206
14683,6869941.135
14684,5436710.834
14685,2460236.335
14686,3297242.514
14687,4342347.265
14688,2386239.72
14689,2973338.118
14690,3649347.799
14691,5759812.303
14692,3332620.845
14693,4530212.517
14694,5416712.954
14695,5260143.377
14696,4181866.623
14697,5603527.388
14698,5229005.34
14699,3339060.94
14700,2780715.963
14701,4091313.771
14702,4477194.245
14703,5278720.415
14704,5527140.869
14705,4471992.721
14706,6679388.403
14707,2926425.107
14708,5403941.066
14709,6040161.807
14710,4178236.68
14711,5209357.072
14712,4044784.966
14713,3241227.391
14714,3107649.768
14715,5320162.651
14716,3658459.73
14717,3968776.692
14718,4341214.359
14719,4705713.281
14720,5111238.464
14721,4743329.875
14722,5387769.434
14723,6779943.309
14724,4215598.926
14725,3776969.378
14726,3895966.374
14727,4087525.862
14728,4449527.012
14729,5243017.273
14730,3390119.366
14731,3840865.44
14732,4408536.974
14733,6889786.751
14734,3977327.234
14735,4599555.545
14736,3744113.739
14737,6415605.221
14738,4197175.052
14739,5845979.367
14740,4009836.551
14741,5495629.65
14742,5792318.541
14743,2868720.65
14744,7534904.657
14745,3379533.856
14746,5575743.98
14747,6110138.311
14748,6026588.508
14749,2689056.212
14750,5677464.758
14751,5320541.615
14752,5701448.379
14753,2813933.369
14754,4513131.294
14755,4026278.025
14756,5373536.818
14757,3279708.305
14758,3399525.502
14759,3131272.629
14760,5648391.926
14761,3747002.28
14762,5194360.648
14763,4883642.123
14764,7092732.388
14765,5110207.527
14766,2269420.116
14767,6032267.356
14768,5394372.068
14769,4763923.346
14770,4570356.692
14771,5605970.889
14772,2308737.895
14773,5177273.016
14774,5177273.016
14775,4371982.654
14776,4996953.502
14777,6461046.783
14778,5174918.192
14779,5111238.464
14780,3882908.245
14781,6915538.74
14782,2831717.156
14783,3327509.105
14784,3922858.268
14785,4408990.384
14786,4791118.906
14787,4069933.963
14788,5972504.128
14789,5890115.294
14790,3090892.499
14791,4828062.959
14792,2777292.863
14793,5188846.63
14794,2699564.314
14795,4934651.251
14796,4685634.071
14797,3340759.809
14798,5408159.363
14799,3497290.953
14800,4269740.035
14801,4524029.715
14802,3259183.882
14803,3858096.443
14804,4932575.266
14805,3836085.922
14806,5695931.919
14807,6223539.845
14808,3736326.082
14809,4496930.36
14810,7030305.084
14811,4491599.934
14812,3117001.416
14813,4458393.024
14814,4852212.951
14815,6045517.543
14816,5822183.562
14817,4357209.601
14818,3705960.409
14819,6488752.556
14820,5452842.245
14821,5441268.25
14822,6260209.783
14823,5177273.016
14824,5260143.377
14825,3231943.322
14826,5429014.808
14827,4107834.062
14828,4145543.013
14829,5139395.859
14830,5840073.916
14831,6092697.538
14832,6432867.695
14833,5785769.674
14834,4760362.656
14835,3117001.416
14836,6618074.519
14837,5641055.035
14838,6062028.089
14839,4408990.384
14840,3458104.73
14841,4306555.198
14842,4763594.318
14843,2907791.055
14844,5871513.595
14845,5909570.404
14846,4796848.747
14847,2985991.906
14848,6475462.619
14849,3695327.401
14850,5354716.774
14851,4109723.643
14852,3285972.528
14853,6117047.234
14854,5591210.015
14855,6124809.335
14856,5461337.804
14857,2958182.815
14858,8332072.294
14859,3131272.629
14860,6773972.492
14861,3262329.801
14862,5075923.884
14863,4559425.693
14864,5501793.358
14865,4766431.651
14866,5429885.393
14867,4789561.51
14868,6444280.353
14869,4240072.493
14870,5748947.071
14871,1938651.289
14872,2893081.343
14873,3207957.932
14874,3486885.673
14875,4331171.332
14876,7414068.596
14877,3961615.653
14878,5630546.356
14879,3743123.087
14880,5204922.185
14881,3840865.44
14882,3705960.409
14883,5226354.055
14884,5659981.582
14885,2534219.854
14886,3868034.786
14887,10497083.09
14888,1388634.557
14889,2422400.001
14890,4042878.589
14891,6743866.766
14892,2937193.561
14893,3430877.69
14894,6003316.075
14895,5177273.016
14896,2938158.172
14897,4927223.217
14898,5388876.687
14899,3047258.673
14900,5870085.364
14901,4846104.53
14902,6000440.131
14903,4427100.2
14904,5445314.999
14905,4549514.167
14906,4200028.655
14907,3650673.336
14908,3961615.653
14909,5418155.082
14910,5412243.989
14911,4411441.75
14912,2543042.614
14913,3816790.845
14914,5571132.722
14915,3249385.037
14916,3200001.288
14917,5539816.821
14918,6045118.667
14919,4423166.829
14920,4596992.967
14921,5961438.782
14922,5295729.147
14923,2398056.957
14924,3692480.525
14925,2712994.348
14926,5529175.743
14927,4664199.163
14928,3788629.93
14929,5114704.126
14930,3173323.769
14931,4198858.263
14932,3492536.142
14933,8554040.894
14934,4768219.923
14935,6791743.55
14936,5353692.7
14937,3441234.226
14938,3597251.091
14939,4404424.425
14940,4388406.757
14941,3241436.229
14942,5286476.692
14943,3486885.673
14944,3625730.48
14945,4404725.794
14946,5096683.828
14947,2146437.606
14948,5347486.871
14949,5958632.741
14950,5019657.699
14951,7099092.048
14952,5305198.395
14953,5447865.188
14954,5521006.536
14955,5371774.057
14956,5225476.429
14957,2928875.274
14958,5003841.663
14959,4319573.726
14960,1865362.701
14961,2960375.602
14962,3902762.085
14963,3996261.907
14964,3256017.916
14965,7076238.209
14966,3294629.28
14967,5390630.134
14968,4661089.813
14969,5676030.394
14970,3387702.324
14971,8337799.361
14972,5496443.11
14973,4887132.992
14974,4839102.898
14975,5079163.771
14976,5376291.897
14977,3799218.251
14978,5225539.662
14979,3424989.028
14980,12032260.24
14981,6097398.823
14982,5505398.191
14983,4561341.666
14984,5525620.795
14985,5788667.896
14986,5703947.724
14987,3867786.719
14988,4860149.575
14989,7415258.314
14990,3605218.165
14991,4042532.983
14992,6198289.415
14993,5481367.118
14994,4218984.419
14995,4693663.888
14996,3534563.59
14997,4867639.004
14998,5736511.716
14999,5599975.27
15000,3200068.451
15001,3372753.518
15002,5434861.203
15003,4978384.324
15004,3485826.577
15005,5552566.94
15006,2522388.92
15007,3985548.001
15008,3624746.163
15009,6016094.965
15010,6765659.884
15011,2997923.052
15012,4719524.557
15013,5508879.837
15014,5506262.323
15015,4742082.709
15016,5867347.982
15017,5157971.366
15018,5251631.313
15019,3095780.424
15020,6137350.197
15021,3002977.171
15022,7563316.59
15023,5012921.083
15024,3789379.361
15025,7790006.862
15026,2902734.718
15027,6142690.149
15028,5158278.089
15029,4555960.211
15030,5183723.355
15031,4268011.956
15032,5376282.101
15033,6410583.74
15034,4128517.502
15035,5391419.508
15036,3761007.672
15037,5100560.58
15038,8884965.362
15039,4031057.543
15040,3736542.25
15041,4657411.905
15042,3244129.034
15043,5126267.372
15044,5417758.694
15045,882885.671
15046,5479662.069
15047,4887132.992
15048,5079701.534
15049,6477055.887
15050,4360736.076
15051,3945086.303
15052,2428769.644
15053,3651706.797
15054,5225126.919
15055,5500061.615
15056,4719524.557
15057,5023334.427
15058,4596992.967
15059,6713457.414
15060,3420831.173
15061,2507631.52
15062,3476922.706
15063,6115732.814
15064,4318910.824
15065,5574645.38
15066,4994365.332
15067,2905588.321
15068,5576462.06
15069,4462618.325
15070,5228384.592
15071,2999897.125
15072,2524037.233
15073,4569998.111
15074,4567446.231
15075,6035985.331
15076,4061770.23
15077,4554692.588
15078,4189198.542
15079,6667386.272
15080,8105533.395
15081,4332335.818
15082,4150844.952
15083,5722922.8
15084,4549514.167
15085,2029868.587
15086,4158401.005
15087,5309860.956
15088,3526105.078
15089,4996892.348
15090,4693642.288
15091,4254068.578
15092,3468582.062
15093,3688914.605
15094,6600021.829
15095,3542748.211
15096,3894039.061
15097,3309259.481
15098,5117292.414
15099,5983329.459
15100,3927321.571
15101,4657943.212
15102,5264168.738
15103,6383112.594
15104,5172380.074
15105,4928311.023
15106,4220812.711
15107,4872023.887
15108,7886227.518
15109,3287314.513
15110,4824036.12
15111,2971720.694
15112,5850156.315
15113,2905588.321
15114,3297390.138
15115,4722781.059
15116,3488033.975
15117,5906518.723
15118,3650673.336
15119,4496941.718
15120,3956050.627
15121,3369845.005
15122,5796095.93
15123,4958952.485
15124,6863359.338
15125,4532433.923
15126,4356570.522
15127,3650673.336
15128,3740820.981
15129,5303061.108
15130,3107198.035
15131,4034897.21
15132,2305523.12
15133,6848509.808
15134,4220536.416
15135,4165991.094
15136,4688114.111
15137,4226706.528
15138,5933382.534
15139,5463496.808
15140,3268132.095
15141,6247432.377
15142,3332630.257
15143,7054522.838
15144,2942589.352
15145,8879017.116
15146,4817285.406
15147,5989213.319
15148,3961615.653
15149,5444831.107
15150,9295203.352
15151,5629213.898
15152,5450673.968
15153,2902734.718
15154,5600000.981
15155,4423763.339
15156,4895851.325
15157,5836521.799
15158,4211520.239
15159,3905226.438
15160,6798665.608
15161,3428405.479
15162,4307336.944
15163,4410970.479
15164,3178446.262
15165,3804901.963
15166,3486885.673
15167,6134699.336
15168,3583472.921
15169,6481033.586
15170,7731132.026
15171,7909310.876
15172,5999197.263
15173,6942221.287
15174,3949094.916
15175,3306782.449
15176,3376252.014
15177,6170892.893
15178,4358210.812
15179,3687710.447
15180,2074422.994
15181,6092719.144
15182,5847717.927
15183,2283702.639
15184,8831839.35
15185,2452844.238
15186,8822699.684
15187,4085844.824
15188,6786886.229
15189,11207024.21
15190,7655137.59
15191,4294413.831
15192,4680024.458
15193,5543483.553
15194,5012921.083
15195,6146843.07
15196,3940894.255
15197,2752699.817
15198,4380257.792
15199,6481905.829
15200,2973153.019
15201,3424989.028
15202,5805270.175
15203,2979354.309
15204,2854609.023
15205,2701125.004
15206,3643236.409
15207,6136239.81
15208,6804872.724
15209,5309147.344
15210,3604369.018
15211,8195575.509
15212,5444831.107
15213,5424495.31
15214,6461046.783
15215,3609613.477
15216,5801717.189
15217,3092926.822
15218,4318910.824
15219,3163780.638
15220,4827089.157
15221,1738934.918
15222,4796011.848
15223,4782607.23
15224,4378295.527
15225,3694971.24
15226,4528161.687
15227,4443016.782
15228,4044645.477
15229,4298830.801
15230,3542748.211
15231,2739936.255
15232,4256025.325
15233,4671750.141
15234,1513124.036
15235,5644436.47
15236,5537182.6
15237,5086151.873
15238,3047684.692
15239,7976002.299
15240,4847114.035
15241,3214176.311
15242,6856510.918
15243,3925607.333
15244,5259418.765
15245,2449836.362
15246,4018793.672
15247,2840453.867
15248,4051165.628
15249,5238475.37
15250,3021678.528
15251,5067043.156
15252,2852707.416
15253,5285170.754
15254,4264809.837
15255,5429014.808
15256,5218339.121
15257,5701292.195
15258,3835234.882
15259,3615335.694
15260,5177273.016
15261,5763671.723
15262,3566576.028
15263,4327024.221
15264,4888151.148
15265,5237316.851
15266,5144721.179
15267,3779305.599
15268,3900676.584
15269,3564890.624
15270,5185529.635
15271,3486150.449
15272,4027772.03
15273,6216743.663
15274,3888462.215
15275,2884729.864
15276,5785769.674
15277,6216852.886
15278,4606079.955
15279,3542748.211
15280,4928652.267
15281,5385654.323
15282,5098915.93
15283,3276531.681
15284,7378848.892
15285,5820420.151
15286,5039358.226
15287,5888910.276
15288,6151301.223
15289,3638784.454
15290,3073801.185
15291,5394336.632
15292,4578066.42
15293,4798284.131
15294,2879441.692
15295,2057927.345
15296,6342457.416
15297,3712569.981
15298,5621564.697
15299,2765167.745
15300,4259374.143
15301,9745758.517
15302,4595121.912
15303,3740952.012
15304,5598861.874
15305,3913474.636
15306,5294755.732
15307,3117001.416
15308,6969718.793
15309,3576692.582
15310,5488195.267
15311,5050448.731
15312,4050066.528
15313,5129794.215
15314,3579484.66
15315,5477739.296
15316,5476633.463
15317,4330824.209
15318,6337559.317
15319,315824.314
15320,2974170.861
15321,1636467.78
15322,3840865.44
15323,5307926.98
15324,7510305.48
15325,4129603.982
15326,3956306.735
15327,6645839.431
15328,5277180.874
15329,5882422.087
15330,4491308.297
15331,4922583.858
15332,3349150.195
15333,5032907.887
15334,5277407.076
15335,2502316.23
15336,3435541.529
15337,7065751.881
15338,3499451.585
15339,971149.344
15340,4181895.089
15341,5798956.629
15342,4134458.412
15343,3981739.209
15344,5278720.415
15345,4057461.984
15346,4321167.27
15347,5316824.611
15348,6045118.667
15349,4356183.197
15350,5379599.638
15351,4071733.197
15352,5269767.458
15353,5694648.531
15354,3543598.87
15355,4832046.279
15356,4434339.479
15357,7826772.45
15358,4298908.204
15359,4282001.833
15360,4371175.7
15361,2983662.556
15362,2950499.702
15363,4887132.992
15364,6122844.533
15365,3582776.352
15366,2484182.664
15367,6998432.875
15368,4993619.434
15369,6111798.843
15370,5558236.062
15371,3999586.815
15372,6767963.401
15373,6033161.906
15374,4907992.038
15375,2380932.142
15376,3819813.405
15377,7064174.196
15378,5107010.919
15379,4864940.281
15380,3409206.753
15381,5338290.626
15382,6562245.175
15383,4818059.033
15384,5373071.764
15385,2427933.029
15386,6433465.051
15387,3521430.619
15388,4015156.948
15389,3607341.925
15390,5372113.841
15391,3824144.377
15392,5083098.835
15393,2917457.664
15394,3481318.019
15395,4395657.361
15396,4987267.051
15397,4200028.655
15398,4166939.66
15399,4944501.796
15400,4031057.543
15401,5177273.016
15402,3321464.733
15403,3848775.712
15404,5216753.573
15405,6072428.052
15406,4033939.328
15407,4905897.788
15408,5113055.143
15409,6846519.511
15410,3493523.27
15411,4636520.28
15412,4443633.123
15413,4094218.548
15414,5531513.156
15415,2511425.994
15416,6922100.138
15417,3338206.132
15418,5785769.674
15419,4596992.967
15420,3319761.121
15421,4016786.33
15422,9167660.912
15423,5194335.023
15424,4132960.96
15425,4899237.876
15426,3787223.007
15427,6585298.985
15428,6726317.617
15429,3691189.404
15430,1990107.687
15431,5798956.629
15432,6307245.622
15433,3662642.269
15434,11433427.45
15435,3481318.019
15436,4714855.085
15437,4540635.2
